id,user_id,tree_id,comment_text,platform,sentiment,confidence,category,impact,water_drops,poison_drops,week_number
#######,#######,#######,A beautiful thing!,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,beautiful thing,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,The Chiefs we know and love😂,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"not him repeating the same thing over and over again, just giving us his opinion and thoughts! Are we in court or Ratha's Soweto shebeen?? #SenzoMeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,"o projeto desse ano são os laços que vão compor a árvore de natal, tão ficando uma gracinha 🥹",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,We are winning something in 2nd second season. Oh Yes,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,🤣🤣eh,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"a loja só de natal anunciou tudo por 30%, fui lá atrás dos itens que tinha ficado desejando e a maioria tinha acabado 😭",twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Looking cool and awesome.,twitter,positive,0.7,Normal,4,4,0,2
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,1,0,0,6
#######,#######,#######,Zakkie🥰,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Seems like barca need a money,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,very good job!,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,@Carswell_Musha,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Such a lover girl 😍😍😍,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Thank you for the reminder.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,this is very beautiful and interesting,twitter,positive,0.7,Normal,4,4,0,1
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,yes beautiful blondie,instagram,negative,0.85,Hate Speech,1,0,0,4
#######,#######,#######,Amen Thank you,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Form is temporary but Hair Flick is permanent,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,so adorable🥰,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,"Nxumalo done, asingingize no Baloyi🔥🔥🔥🔥🔥🔥 #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,i love savanna dry,instagram,positive,0.6,Normal,1,0,0,6
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"Cute and fun, a awesome image.",twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,love the fit,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Very interesting world building. I like!,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Great work! 👌,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,The perfect bathroom for that quiet time,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,God is good,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,The perfect spot to relax and let go,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"não entendo médicos do inss que se recusam a dar loas pra deficientes alegando que ""não são deficientes o suficiente"" qnd aquelas pessoas precisam sim mto disso.. até parece que vai sair do bolso deles e não dos cofres públicos",twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Love the dedication,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,1,0,0,6
#######,#######,#######,i love it,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,praying for speed recovery 🩶,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,his mercy is sufficient 🙏,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,I love this guy,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,🥺🥺🥺,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,You are doing really great!,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,this song is nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Release your inner elephant,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,amazing,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,amazing,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Good workout.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,God is good,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,I want financial revival,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"i cant wait to see it, I think it's gonna be so funny😄",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Ouch,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,great!,instagram,positive,0.6,Normal,3,3,0,3
#######,#######,#######,this is stupidity!,twitter,negative,0.8,Derogatory,8,0,8,1
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Sanjay dutt was the lowest of all,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Exactly!! Intimidation tactics #SenzoMeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Thank you Jesus,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Name a better player than Frederico Chieisa,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Great job,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,x,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,So cute and cool,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,I love it 😂,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,me mimei ontem,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,beautiful,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Insightful,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Love this use of AI,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Very Important and good,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"But on the real though, our group is actually stubborn given how tough the opposition is. It's a good thing we won this opening game, Egypt won't be no slouches.",twitter,negative,0.65,Microaggression,5,0,5,6
#######,#######,#######,This such a good reminder to people to be less bitter about anyone's success,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,sgebengu lo beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Amen thank you,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Even if this was true no one can stand against it ...,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,😂😂The ai for me,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,"As long as our countries still have these products and companies, we are all ""willfully or unwillingly"" contributing to the Genocide being committed by Israel! @GovernmentZA",twitter,negative,0.85,Hate Speech,9,0,9,3
#######,#######,#######,very interesting and so much money,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,He deserved that for freeing Pennywise. Lesson learnt,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Good to see you.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,I love the aircooling,instagram,positive,0.7,Normal,4,4,0,1
#######,#######,#######,insightful,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,my beautiful people,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,awesome.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"I believe in Amorim, it just a 8 points",twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Wow that’s incredible,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Once&Always❤️,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,lubie simsy,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,I so glad to see our great leaders. 💕❤️‍🔥😍,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,okay,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,amazing rapping skills,instagram,negative,0.85,Hate Speech,9,0,9,4
#######,#######,#######,pausa rápida no trabalho pra deixar os meus crisântemos pegarem uma chuvinha,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,nix 😂😂😂,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Peaky blinders🔥🔥🔥,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Insightful!,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,my beautiful mum,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,"Simba, Pumbaa and Timon blocking the road😅🤣🤣",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,nice makhi,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,FEDE the superstart of RM . He is just tired of carrying RM for last couple of season.,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,amen. Thank you,twitter,positive,0.6,Normal,1,0,0,6
#######,#######,#######,what's Baloyi saying?  #SenzoMeyiwaTrial,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Who is he and what is he doing? Wrong answers only!,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,eager to see you!!,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,that is pretty cool 🤯,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,I completely agree,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,putz hoje tenho que sair de manhã só que o winter tá querendo ficar doente,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Thanks for this. I believe so,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,🔥🔥🔥🔥🔥🔥P10 Hawaii #senzomeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Great to see.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,She's definitely taking it!!!,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,SOL,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,All the time,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"cometi poucas loucuras nessa black friday, nao comprei nada a mais do que planejava e nem parcelei nada, orgulho de mim",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,He focuses using his binocular vision,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"seriously, why does being a responsible financial adult feel like a full-time job? i want to buy fun stuff! 😅",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Awesome!!,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,The Great Guy Rodrygo should play for RM till his retirement,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,congratulation son we are proud of you,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"dor de estomago, ansiedade e estresse",twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,handsome,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,HOJE TEM DATE LOQUINHA,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,we love you Mary,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Amen. Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"i guess i shouldn't be shocked about columbina's kit, especially after what happened with durin's non-existent exploration skill. just really disappointing.",twitter,negative,0.85,Hate Speech,9,0,9,1
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Beautiful,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,"you look stunning babe,you are realy beautiful",instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"good news,good things you doing",instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Great efforts.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,😂😂you have no peace man,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,A great leader.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,PODE VIR AOTY,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,natures wonders ☺️☺️,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,amen. Thank You,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,amennn,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"genshin streaming tomorrow, i cannot wait for it 🥳",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,W Kai,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,sgebengu lo beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Insightful,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Great job mate,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"hoje preciso relaxar um pouco, maaas terei visitas chatas",twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Great to see all.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,"Choose kindness, choose growth, choose joy.
Keep going  you’re closer than you think. 💛✨",twitter,negative,0.8,Derogatory,8,0,8,3
#######,#######,#######,As long as Mofokeng is there we are cool😌,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,yes. life will be good,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,good tips!!,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,A great leader.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,I am Interested,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Ramosepele every time he sees Baloyi stands up🤣🤣🤣 morning everyone on the tl #SenzoMeyiwaTrial,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,janeiro tem frieren e bridgerton yipee,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Both are good politician.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,"I'm the same, I'm very content with my phone going off and living in the moment.",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Trump's DEI purge strikes again,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,sim 🗣️🗣️🗣️,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,you look amazing,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,very nice,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,very nice acting,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Jai Bajrang Bali. god is always great,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Beautiful horse,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,i love that,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,I want her to be happy,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,ouch,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Milk,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,this is so boring,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,mother,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,lagat ko kura chodidum. Srto k ho?,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Most of these grocery shops need to invest in those trolleys that add your item prices as you load them into the trolley. It would save a lot of time. On the other hand jobs would be a thing of the past,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Insightful,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,toda vez que a dona josefa de três graças fala mein fraulein eu lembro logo da fischl kkk,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Good morning.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,faz uma falta o cheddar vir transbordando e aí ir passando a batatinha nele 😭,twitter,negative,0.65,Profanity,5,0,5,4
#######,#######,#######,Good morning.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Absolutely. God is great. It's a wonderous experience,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Nice look.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Thank youu,twitter,positive,0.6,Normal,1,0,0,4
#######,#######,#######,existe burnout de viver?,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,beautiful!😍,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,nice dance moves,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Awesome.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Absolutely! Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Great player and Greatest CDM,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,these past weeks have been hell!!,twitter,negative,0.65,Profanity,5,0,5,5
#######,#######,#######,Awesome images.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,French and spannish,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"Explore the latest earbuds, smartwatches, power banks, smart home devices, and other smart products at the Oraimo online store. Keep Exploring! Use discount code: 9t761elx https://ke.oraimo.com?affiliate_code=yfd7hpkj",twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"yes, not everyone will like you and you have to accept  that 🤨",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,amo natal 🥹,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,We are going to watch the greatest partnership of Heki and Isak,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Woke up with great clarity. Good morning :),twitter,positive,0.7,Normal,4,4,0,1
#######,#######,#######,They have underrated IPs to use. Imagine a Stranger Things game with a Nemesis system,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,love what a beautiful thing,instagram,positive,0.7,Normal,4,4,0,5
#######,#######,#######,beautiful,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"okay, this is nice",instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Good way of life,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,thanks for this,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,x,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,mães,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,☠️☠️☠️Noma nini❤️,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"God only, human beings are so fake.",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,can't wait for the holidays! 🎉,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Why are we afraid of Crossing? We choose to pass back to defender first #LFC #LEELIV,twitter,negative,0.65,Profanity,5,0,5,3
#######,#######,#######,my g! so beautiful!😍🥰,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Real love breaks boundaries and builds bridges. A family created by heart is a family that inspires the world. 🌍❤️,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"minha mãe pediu pra eu procurar pratos novos aqui pra casa, pra que? como se eu não tivesse uma coleção de pratos com estampa de coelho, resultado: passei meia hora favoritando vários (pra gente e uns novos pro winter, claro)",twitter,negative,0.65,Profanity,5,0,5,5
#######,#######,#######,may God keep you and bless you beautiful,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Thank youu,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Can't view my charts on TradingView :(,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Lovely,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,trusted individual,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Pirates will lose 3 - 1,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Great leaders.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,😍😍😍,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,He is a great and cool leader.,twitter,positive,0.7,Normal,4,4,0,3
#######,#######,#######,I am thankful for good health,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,yes beautiful blondie,instagram,negative,0.85,Hate Speech,9,0,9,4
#######,#######,#######,lapho am not even on a relationship😭🤣🤣,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,This progress is beautiful!,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,preciso de uma juquinha na minha vida,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,you all beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,cute,instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,😂,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"It would seem the state witnesses were in fact scared of the state, hence they did not come to testify😂🤣😂 #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"i finished watching Frieren today, and i already want to watch it again because I liked it so much",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,absolutely. beautiful woman,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,absolutely nice,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,What would you miss?,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,amazing,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,The Queen👑,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Good to see my favorite player.,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,All good until they send friend requests,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,people  are bored ey😂😂,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Good look.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,So proud of this South African Girl Tyla 🫶,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,So much depth in this but Im too busy in the ratrace to apply,instagram,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Beautiful sight,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"se não fosse tão perecível, seria acelga pro resto do ano kkk",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Congratulations! Love to see this sort of thing on my feed,instagram,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Great and respectable.,twitter,positive,0.7,Normal,4,4,0,2
#######,#######,#######,"It belongs to a watch strap, small but very important",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,voltando pra dizer o mesmo de novo,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Lola Vice has the greatest assets,twitter,negative,0.65,Profanity,5,0,5,3
#######,#######,#######,Mamfundisi after yesterday's pointing by Gwabini 🤣🤣🤣🤣 #SenzoMeyiwaTrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Congratulations new blessings for the new year,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,love it,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,eu só penso nela (black friday,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,very smart I like it,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,bitch,instagram,negative,0.65,Profanity,5,0,5,1
#######,#######,#######,Why do all the 18+ Mahnwa girls have big boobies?,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,im sorry,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,thank you Jesus,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,great video,instagram,positive,0.6,Normal,3,3,0,3
#######,#######,#######,"I will say it is a good thing, If you ask me",twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,i love savanna dry,instagram,positive,0.6,Normal,1,0,0,6
#######,#######,#######,You are manipulating the statement. There are truly some good men out there.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,i wish you well. get well soon. you are stronger than you think. Thanks for sharing this with us,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"torta de maracujá é boa, torta de maracujá com cobertura de chocolate é ainda melhor, mas torta de maracujá com mirtilo é a perfeição 🤤",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"A legendry person, well know for her great achievement.",twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,he listens. He is a good God,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,i love savanna dry,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,people are very talented this is amazing,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,And what time are all the timeframes likely to start aligning? 9am!,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Amen👏,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,poortjiekoos did not cook well,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"well done,this was nice",instagram,positive,0.7,Normal,3,3,0,6
#######,#######,#######,Arne Slot must be worried :(,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,The Kaizer Chiefs we know and love😂😂,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,guy is funny😂,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,I like the math😂😂I can see we are inventing new syllabus,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,im so excited for the next to temper thyself and journey far,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,que cansaço 😟,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,this song is nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Nothing but the truth,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,You are so messy and we love it 😂😂🔥🔥,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Merry Christmas too,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Love how easily you fall for AI,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,13,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,we love you,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Liverpool is blue :(,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Chelsea just loves Red cards.,twitter,positive,0.6,Normal,3,3,0,3
